;Unnamed: 0;link;hasil;sentiment
1962;;;korem bhaskara jaya tanam sejuta    ;1
1963;;;korem bhaskara jaya tanam sejuta    ;1
1964;;;penanaman pohon  ndi  kota   dihadiri  walikota ;1
1965;;;motley crue home sweet home   ;1
1966;;; sunny day  wisata   ;1
1967;;; arek  wisata   ;1
1968;;;lahan    luasnya mencapai hektare  tumbuh   lamong    ;1
1969;;;wisata     ;1
1970;;;  ;1
1971;;;halan halan wisata     ;1
1972;;;  mengirim foto wisata   ;1
1973;;;  mengirim foto wisata   ;1
1974;;;    ;1
1975;;;naturally   alami biarlah  alami new   ;1
1976;;;  kusniyati penggerak didirikannya bank sampah bintang         jawa ;1
1977;;;kjpl  kecam penggundulan       komunitas jurnalis peduli lingkungan;1
1978;;;kjpl  kecam penggundulan      ;1
1979;;;kjpl kecam penggundulan      ;1
1980;;;kjpl  kecam penggundulan     ;1
1981;;;kjpl  kecam penggundulan     ;1
1982;;;kjpl  kecam penggundulan     ;1
1983;;;kjpl  kecam penggundulan      ;1
1984;;;kjpl  kecam penggundulan      ;1
1985;;;kjpl  kecam penggundulan      ;1
1986;;;kjpl  kecam penggundulan      ;1
1987;;;kjpl  kecam penggundulan      ;1
1988;;;kjpl  kecam penggundulan      cowok id;1
1989;;;kjpl  kecam penggundulan      ;1
1990;;;bu chusniati manajer bank sampah bintang        binaan csr pln ;1
1991;;;panaaas suhu  daerah     derajat;1
1992;;;mesmerizing wisata     ;1
1993;;;  mengirim foto wisata     ;1
1994;;;   wam   wisata alam     henti hentinya menggalakkan pengin;1
1995;;;today birdwatching    ;1
1996;;;   papan petunjuknya  susah ditemui    dperbaiki kalo  kampus upn   tinggal lurus ;1
1997;;;          kalo dliat      jalur   twinnya;1
1998;;;cari vertebrata   ;1
1999;;;  ;1
2000;;;     perahu  tarif tetapnya tanda  kesitu susah sayang banget garudany cuman dksh sangkar  ;1
2001;;;   ;1
2002;;;   lapo  memisan ndek    erlinaedr hunting ndek    cidek  mimiethanis ;1
2003;;; tinggal  daerah pinggir       menikmati aliran air pdam malam   cc;1
2004;;;;1
2005;;;wanda   seng lak  ndek       ;1
2006;;;daerah     sawah hujan sepi   sepi maroon  sip;1
2007;;;terlintas  pikiran aqis         ;1
2008;;;cc  anandya     ;1
2009;;;    ;1
2010;;;eco wisata         perbatasan  wisata air hijau;1
2011;;; wayahe sek share nang twitter  emak emak  menikmati  tuanya jalan  perahu    ;1
2012;;;emak emak  menikmati  tuanya jalan  perahu    ;1
2013;;;xd mene nang koran mahasiswa tewas ditelan buaya muara  ardhito mene   neng    dadi wurung cuk;1
2014;;;mene   neng    dadi wurung cuk  lahir  tanggal  mati  tanggal  ;1
2015;;;gasabar  besok    ;1
2016;;;mohon intansi terkait  dicek papannya      sengaja  robohkan  ;1
2017;;;diaman  besok  deh kalo  akakaka  shafia ecieee   belajar         ;1
2018;;;tanah     dkt wisata  merr via;1
2019;;;   ;1
2020;;;cius deh background apik     onok nbe   isok koyok ngunu apik  hahahaha;1
2021;;;tanah     dkt wisata  merr via;1
2022;;; kec   dermaga    dermaga kali kebon agung;1
2023;;; kelurahan   kec  kota   dijadikan referensi ekosistem   jawa ;1
2024;;;keren  teman teman  pesisir utara    pelestarian  bank sampah;1
2025;;;alhmdulillah susur  laut  saangaat mnyenangkan        kakak    ratno;1
2026;;;lingkungan     mendukung avicenia marina  tumbuh  avicenia alba  bersifat stenotoleran mimisan;1
2027;;;    ;1
2028;;; aksi bersih  tumbuh   dilaksanakan  keluarga    kec ;1
2029;;;  pnh kesana      tujuan ecotourism wisata alam        ;1
2030;;;    tujuan ecotourism  wisata alam         ;1
2031;;; sobat   wisata       mjd pilihan  info selengkapnya hati;1
2032;;; sobat   wisata       mjd pilihan  info selengkapnya;1
2033;;;cycling  plant  trees   ;1
2034;;;sebelah  haha  amaliyanti   sebelah  sih;1
2035;;; ta    ngomongo dewe nang arek ;1
2036;;;   jalanjalansore;1
2037;;;mabok laut  kapal buu  seharian keliling     dinpar  mabok;1
2038;;;seharian keliling     dinpar  mabok laut    malam ;1
2039;;;     pakuwon city    ;1
2040;;;pengin    ;1
2041;;;lanjutan kegiatan symposium  southeast asia;1
2042;;;loading set film    ;1
2043;;;sore  indah   gerbang     ilalang ruv pix;1
2044;;;   arah    mah ;1
2045;;;wisata   wam  kawasan    pamurbaya  terletak  rw vii kecamatan  ;1
2046;;;     haha  main kesini  ajak   entar  bawel taunya   doang sih ;1
2047;;;haha  main kesini  ajak   entar  bawel taunya   doang sih  hehe ;1
2048;;;  dek  arah        dek  chikmatuz;1
2049;;; penyuluhan optimalisasi bank sampah  pemanfaatan   pakai feat kecamatan gat   ;1
2050;;;  penyuluhan optimalisasi bank sampah  pemanfaatan   pakai feat kecamatan gat   ;1
2051;;;  kkn tematik kecamatan  ;1
2052;;;dermaga cintamu hahaa     sitaaa;1
2053;;;selesai  kegiatan penyuluhan pemanfaatan    bu pakai  optimalisasi bank sampah    ;1
2054;;;sptx  tau moment   kangen pas  terjerembab     transek  ;1
2055;;; pas magrib ujan kangen pas  terjerembab     transek  ;1
2056;;;mbah blyth         ;1
2057;;;terima kasih ss info  kemarin membuahkan hasil  penerangan     arah   terang;1
2058;;;ntann       tan   bosem  tan haha senang tok sudah   hihihi   cerita;1
2059;;;survey wisata  kelompok kkn kecamatan  ;1
2060;;;       ;1
2061;;;   arah  teman  pju  nyala     tinggal  teman    pju    nyala;1
2062;;;  besok     ayooooooooooo nananm ;1
2063;;;      tinggal kenangan;1
2064;;;mengjak teman  berpartisipasi  penanaman   sampoerna     ;1
2065;;; lupa  wisata      wisata      cc hart   kkn;1
2066;;; lupa  wisata      wisata        kmpus upn cc;1
2067;;; lupa  wisata      wisata        kmpus upn cc;1
2068;;; lupa slain wisata      wisata        kmpus upn cc;1
2069;;;jam  kakak tanam     ;1
2070;;;potensi kawasan   lokasi   ;1
2071;;;wisata taman   daerah  ;1
2072;;;      tau taman    daerah  ;1
2073;;;ayuuk kemane btw      nyambangi   ariza ayo  berlibur tante;1
2074;;;hanyutkan    hanyutkan  laut     hanyutkan abunya  tinggal abunya sa;1
2075;;;follback sek rek wkwkwk  hakim perum   emas blok upn   arah ;1
2076;;; nanam    ;1
2077;;;ngapz nang    mampir  larass kutisari  bibit  palupi   royal cinema cafe;1
2078;;; wisata     ;1
2079;;;ayo  hai           taa;1
2080;;;   wif;1
2081;;;jual tanah  murah jual tanah  murah daerah    nluas nharga ribu;1
2082;;; wisata     ;1
2083;;;gunawan tau  wkwkw    lo syl     tau  syll csr  kgiatan sosial perusahaan;1
2084;;;  laporkan  pemkot  penembak satwa liar  wisata      basmi;1
2085;;; laporkan  pemkot  penembak satwa liar  wisata      basmi;1
2086;;;pesona taman       kucintai;1
2087;;;aktifitasq pagi  gowes  taman    ;1
2088;;; upn arah   mentok jedok ketemu jembatan  taman   ;1
2089;;;pln  tanam bibit     csr via;1
2090;;;haha     hahart eman  mengerti dalan bro  hai;1
2091;;;   hahart eman  mengerti dalan bro  hayuuuuk com cont;1
2092;;;       tombs mboten nopo mass hehhehewee  griyo pean pundi ;1
2093;;; pagi  wisata      anak couchsurfing     ayo  ayo;1
2094;;;iya tanggal juni  gath  cs er socuchsurfing  wisata     meeting point  upn jam;1
2095;;; ncy   dwnorejo   dliput sore;1
2096;;;asseeekkk akirny masuk tipi  drt ncy   dwnorejo   dliput sore;1
2097;;; cbgsurabaya alhamdulillah gerakan tanam   hmi cabang   kelurahan  ;1
2098;;; habis  bungkul langsung bablas  hmi cabang buntutnya   deh    ;1
2099;;; wisata         ;1
2100;;; cbgsurabaya gerakan   hmi cbg      ahad juni;1
2101;;; cbgsurabaya gerakan   hmi cbg      ahad juni;1
2102;;;gerakan   hmi cbg      ahad juni agenda workshop  tanam bibit ;1
2103;;;iya mbak tanggal juni     kalo  salah     program  ;1
2104;;;kamera beraksi  berperahu   conservation  ;1
2105;;;berperahu   conservation  ;1
2106;;;alamatnya    daerah    upn   ;1
2107;;; daerah    upn   ;1
2108;;;  ambil   lek tau jalan    ayo bangun;1
2109;;;daerah    nandi  lek  weruh  iki duwe  ;1
2110;;; pawangnya    nyambiknya atto wisata     outdoor activity;1
2111;;;  coba     atto wisata     cebinggadis outdoor activity     ;1
2112;;;wisata     outdoor activity     ;1
2113;;; wisata         ;1
2114;;; wisata     ;1
2115;;;nice place   kumbang    daerah    upn  bablas  arah ;1
2116;;; enak  mtb   kumbang    daerah    upn  bablas  arah ;1
2117;;; kumbang    daerah    upn  bablas  arah ;1
2118;;;loh   ta   tau  rmhq dkt  ayi iya    tau   mksdq      ;1
2119;;;posisi  ayi mohon info kecamatan          ancer mksi ;1
2120;;;lho     enak lwat stikom         ayi picky    salah   ;1
2121;;;dket stikom   ayi mohon info kecamatan          ancer mksi ;1
2122;;; ayi mohon info kecamatan          ancer mksi ;1
2123;;;    gin       panitia kunjungi cont;1
2124;;;hai giinnn   kangen anyway     daerah    cont;1
2125;;;bersenang haha     nanam pohon  apiiiiiikkkkk hahaa;1
2126;;;pln  tanam bibit      kabarbisnis com pt perusahaan listrik negara;1
2127;;; wisata     ;1
2128;;; infonya  fir kalo   tau  woi arek arek  wisata     mananya  sih rek;1
2129;;; wisata     ;1
2130;;; wisata     ;1
2131;;; penk wisata        lumayan menghibur  hehe;1
2132;;;   rw vii kec   wisata     ;1
2133;;; lo     wisata   dsitu  byr htm    facial pakai lumpur rawa sepuasx wakakakakaka;1
2134;;;via   jalan siang   wisata       heritage track  house  sa;1
2135;;;    dek iya hehe emo jare thx btw;1
2136;;;halo teman teman  arek     main   nkalian   sih bingung bawain        khas  banget nnah   ide   sirup buah bogem buah pohon   diolah warga lokal kawasan ;1
2137;;;wisata nfood junction  atlantis land  north quay ;1
2138;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2139;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2140;;;coba disearching      wisata    wisata  ;1
2141;;;nkyurem raid iv nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2142;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2143;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2144;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2145;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2146;;;peringati   sedunia danpasmar pimpin tanam   taman wisata  ;1
2147;;;located    coast   scenic panorama  refresh  mind like    saadah ri;1
2148;;;lihat  habiskan anggaran rp miliar jembatan bambu   mangkrak  hancur;1
2149;;; tides bring plastic trash   beach   plastic bags sachets diapers bottles styrofoam textile  waste float  water stuck   roots  branches;1
2150;;;people   naturemate  life ncaring one    bridging ecosystem  environment  also  next generation nwe always need proof  useful work   integrity time  time without left wounded world ngreen future  nmangrove   ;1
2151;;;  posted new blog dandim   susuri  ;1
2152;;;aksi tanam pohon   januari  taman   ayu ;1
2153;;;ntornadus raid nvalor ncurrent weather partly cloudy nexraid gym nekowisata  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2154;;;narmored mewtwo raid nvalor ncurrent weather cloudy nexraid gym nmushollah  nur  nsurabaya  nhatch  min pm local time nbattle  hatch nby cholil;1
2155;;;nzekrom raid nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle  local time nby wav;1
2156;;;makan anggaran rp miliar jembatan bambu   mengenaskan;1
2157;;;visiting      made fatigue flies away  moment   want  go   well;1
2158;;;ngiratina raid nvalor ncurrent weather windy boosted nexraid gym nmushollah  nur  nsurabaya  nhatch  min pm local time nbattle  hatch nby cholil wav;1
2159;;;another nature thing   located   nhutan    basically   sok    little bit hot  forget  sunscreen;1
2160;;;according   tranquility offered     gives different ambience   hustle  bustle   want  visit ri;1
2161;;; nvirizion raid nvalor ncurrent weather cloudy boosted nexraid gym nekowisata  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2162;;;   river  ;1
2163;;; msumalaysia msu   cross border program       tree planting project  program  joint collaboration  msu unair  supporting  un sustainable developmental goals ;1
2164;;;wisata  ;1
2165;;;nregice raid cp nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle pm local time nby cholil;1
2166;;;volunteers   ecological observation  wetlands conservation ecoton collects plastic waste   swamp    part   initiative  world cleanup day juni kriswanto;1
2167;;;nheatran raid iv cp nvalor ncurrent weather sunny boosted nexraid gym nmushollah  nur  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2168;;;pohon   ditanam  wilayah  berbeda  das ciliwung cisarua puncak jawa barat muara gembong bekasi jawa barat khusus  bakau teluk lamong ;1
2169;;;nregice raid cp nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle pm local time nby cholil;1
2170;;;nzekrom raid nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle  local time nby wav;1
2171;;;nlandorus raid nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle pm local time nby wav;1
2172;;;check     html;1
2173;;;ngenesect raid iv nvalor ncurrent weather sunny nexraid gym nmushollah  nur  nsurabaya  nnow xx gym timer nbattle  local time coordinates rocks;1
2174;;;gubernur   pln tanam ribu   hasilkan   oksigen;1
2175;;;makan anggaran rp miliar jembatan bambu   mengenaskan;1
2176;;;  wisata   sarana rekreasi  edukasi wisata    wisata  menggabungkan wisata rekreasi  edukasi  area  luas   hektar  ditanami  tanaman;1
2177;;;nregice raid cp nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle pm local time nby cholil;1
2178;;;signing     volunteer   day  year uwu ntaun kemarin  nanem   anak eh   nghandle project csr    beda  planet  healing blue sky ozon  menebal  climate change  real let work   guyss;1
2179;;;ngiratina altered raid nvalor ncurrent weather cloudy nexraid gym nmushollah  nur  nsurabaya  nnow xx gym timer nbattle pm local time nby wav;1
2180;;;  raya   serap ribuan ton emisi karbon;1
2181;;;ngenesect raid iv nvalor ncurrent weather sunny nexraid gym nmushollah  nur  nsurabaya  nnow xx gym timer nbattle  local time nby cholil;1
2182;;;nheatran raid iv cp nvalor ncurrent weather sunny boosted nexraid gym nmushollah  nur  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2183;;;nmega raid nvalor ncurrent weather partly cloudy nexraid gym nmushollah  nur  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2184;;;nmega raid nvalor ncurrent weather partly cloudy nexraid gym nmushollah  nur  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2185;;;   bambu  taman harmoni keputih  ria  park  binatang     north quay monumen kapal selam  taman bungkul  ;1
2186;;;  one   developing cities  term  coastal area     residential area industry  sok forth    conservation land   essential function   oxygen source  people     absorbs cowok;1
2187;;;nheatran raid iv cp nvalor ncurrent weather sunny boosted nexraid gym nmushollah  nur  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2188;;;nmega raid nvalor ncurrent weather partly cloudy nexraid gym nmushollah  nur  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;1
2189;;;polrestabes  plays  active role  preserving  environment  donating  tree seedlings nbangkit  rakyat;1
2190;;;support   ekosistem   hancur ayo bantu pulihkan ekosistem  ;1
2191;;;lily    want  visit   njesika going  visit  cousin house  explore  nlily recommend   go  tugu pahlawan    square;1
2192;;; tri rismaharini mayor    million people practices independent community waste management initiatives created waste bank introduced free garbage competition urban  create public space project  conservation etc;1
2193;;;semarang beautiful city  central java  went   hours train    first impression   city   century european vintage vibes everywhere  first destination  rand maera kaca   central java miniatur   ;1
2194;;;udara  kawasan   tercemar mikroplastik;1
2195;;;jde journal  developing economies present  paper  economic valuation       coast   city    java province  via;1
2196;;;assalamualaikum   devina liza shinta dewi  fakultas pertanian  memeperkenalkn salah  wisata    daerah      nhutan wisata    wisata  mengabungkan wisata rekreasi  edukasi;1
2197;;;easy trail run sunday funday ntrail running   edge  outer     pal wisata  ;1
2198;;;isolation  screening  potential proteolytic  amylolytic microbes     soil  ;1
2199;;;cleo tanam bibit pohon   innovation center ;1
2200;;;kemarin pagi  berkesempatan mengikuti  peneliti  kitakyushu jepang  memasang camera trap  kawasan konservasi      satwa    hidup  habitat   nberikut videonya;1
2201;;;river cruise  sih          margins   city    well preserved   abundance  wildlife monkeys birds   like;1
2202;;; raya    dibuka;1
2203;;;wisata  raya   sawah  nwowww nada    sobat praja  tuh min nyap  raya   sawah nnah    weekend    wajib kunjungi wisata   kota pahlawan ;2
2204;;;merespons aduan masyarakat anggota dprd situbondo datangi lokasi penebangan ;1
2205;;;uthe stunning  adventure    nbored  always going   shopping mall wants  try nature adventure  would  perfect place   thread;1
2206;;;kegiatan dilanjutkan  penanaman  simbolis bibit  pelepasan  ekor burung jenis perkutut gereja  merpati  penyerahan bantuan pejuang lingkungan  msing rp juta  yayasan peduli  sejahter  yayasan tunas hijau;2
